member_id,product_id,Click
MlRwTkpBOHdmd1pHeVFGZDBnSkRvSm5fQ1FaekNGQ2NRVDdvYlAzUzNVOA==,2816,2.0
MlRwTkpBOHdmd1pHeVFGZDBnSkRvSm5fQ1FaekNGQ2NRVDdvYlAzUzNVOA==,3593,1.0
MlRwTkpBOHdmd1pHeVFGZDBnSkRvSm5fQ1FaekNGQ2NRVDdvYlAzUzNVOA==,5958,1.0
MlRwTkpBOHdmd1pHeVFGZDBnSkRvSm5fQ1FaekNGQ2NRVDdvYlAzUzNVOA==,37334,1.0
MlRwTkpBOHdmd1pHeVFGZDBnSkRvSm5fQ1FaekNGQ2NRVDdvYlAzUzNVOA==,8748,1.0
MlRwTkpBOHdmd1pHeVFGZDBnSkRvSm5fQ1FaekNGQ2NRVDdvYlAzUzNVOA==,35930,1.0
MlRwTkpBOHdmd1pHeVFGZDBnSkRvSm5fQ1FaekNGQ2NRVDdvYlAzUzNVOA==,24746,1.0
MlRwTkpBOHdmd1pHeVFGZDBnSkRvSm5fQ1FaekNGQ2NRVDdvYlAzUzNVOA==,36957,1.0
MlRwTkpBOHdmd1pHeVFGZDBnSkRvSm5fQ1FaekNGQ2NRVDdvYlAzUzNVOA==,12842,1.0
MlRwTkpBOHdmd1pHeVFGZDBnSkRvSm5fQ1FaekNGQ2NRVDdvYlAzUzNVOA==,251,2.0
MlRwTkpBOHdmd1pHeVFGZDBnSkRvSm5fQ1FaekNGQ2NRVDdvYlAzUzNVOA==,13611,1.0
MlRwTkpBOHdmd1pHeVFGZDBnSkRvSm5fQ1FaekNGQ2NRVDdvYlAzUzNVOA==,16787,1.0
MlRwTkpBOHdmd1pHeVFGZDBnSkRvSm5fQ1FaekNGQ2NRVDdvYlAzUzNVOA==,1035,1.0
MlRwTkpBOHdmd1pHeVFGZDBnSkRvSm5fQ1FaekNGQ2NRVDdvYlAzUzNVOA==,13216,1.0
MlRwTkpBOHdmd1pHeVFGZDBnSkRvSm5fQ1FaekNGQ2NRVDdvYlAzUzNVOA==,17790,1.0
MlRwTkpBOHdmd1pHeVFGZDBnSkRvSm5fQ1FaekNGQ2NRVDdvYlAzUzNVOA==,4397,1.0
MlRwTkpBOHdmd1pHeVFGZDBnSkRvSm5fQ1FaekNGQ2NRVDdvYlAzUzNVOA==,1359,1.0
MlRwTkpBOHdmd1pHeVFGZDBnSkRvSm5fQ1FaekNGQ2NRVDdvYlAzUzNVOA==,12932,1.0
MlRwTkpBOHdmd1pHeVFGZDBnSkRvSm5fQ1FaekNGQ2NRVDdvYlAzUzNVOA==,1430,1.0
MlRwTkpBOHdmd1pHeVFGZDBnSkRvSm5fQ1FaekNGQ2NRVDdvYlAzUzNVOA==,12502,1.0
WUZwWnFPcFA4TXJ2aHlxdU43aEYxVDltVEtVeVUwWTZzek10ZVNvLWZQZw==,20510,2.0
WUZwWnFPcFA4TXJ2aHlxdU43aEYxVDltVEtVeVUwWTZzek10ZVNvLWZQZw==,20481,4.0
X0RUZHM0bHVRdmdTU1N6WFdvdkdQbnFzS3o3OHFLeEQzMkJHZDltX3RqWQ==,25322,1.0
X0RUZHM0bHVRdmdTU1N6WFdvdkdQbnFzS3o3OHFLeEQzMkJHZDltX3RqWQ==,37789,2.0
X0RUZHM0bHVRdmdTU1N6WFdvdkdQbnFzS3o3OHFLeEQzMkJHZDltX3RqWQ==,37707,1.0
RkNKdkxGeHZnXzRvQ25TUDQ4a25zZE90aTZ6Ml9hZ2FHLTQ3QlJIMWhZUQ==,20493,2.0
RkNKdkxGeHZnXzRvQ25TUDQ4a25zZE90aTZ6Ml9hZ2FHLTQ3QlJIMWhZUQ==,20502,2.0
LU1JTm5rSGZoOTBKM0Q4Zy1DSVRveGI4NFJfY3JoejRaWVBUSXlBWFhoYw==,22028,2.0
LU1JTm5rSGZoOTBKM0Q4Zy1DSVRveGI4NFJfY3JoejRaWVBUSXlBWFhoYw==,2040,2.0
LU1JTm5rSGZoOTBKM0Q4Zy1DSVRveGI4NFJfY3JoejRaWVBUSXlBWFhoYw==,37748,2.0
aWdXOVdTUC1sbEFST1dFWGxHaHpFOVZ4V20tWlkxRGpZb3V4WXhpelY5VQ==,17906,2.0
aWdXOVdTUC1sbEFST1dFWGxHaHpFOVZ4V20tWlkxRGpZb3V4WXhpelY5VQ==,19422,3.0
aWdXOVdTUC1sbEFST1dFWGxHaHpFOVZ4V20tWlkxRGpZb3V4WXhpelY5VQ==,17500,2.0
aWdXOVdTUC1sbEFST1dFWGxHaHpFOVZ4V20tWlkxRGpZb3V4WXhpelY5VQ==,30032,2.0
aWdXOVdTUC1sbEFST1dFWGxHaHpFOVZ4V20tWlkxRGpZb3V4WXhpelY5VQ==,24335,1.0
aWdXOVdTUC1sbEFST1dFWGxHaHpFOVZ4V20tWlkxRGpZb3V4WXhpelY5VQ==,14023,1.0
aWdXOVdTUC1sbEFST1dFWGxHaHpFOVZ4V20tWlkxRGpZb3V4WXhpelY5VQ==,11684,1.0
aWdXOVdTUC1sbEFST1dFWGxHaHpFOVZ4V20tWlkxRGpZb3V4WXhpelY5VQ==,11887,1.0
aWdXOVdTUC1sbEFST1dFWGxHaHpFOVZ4V20tWlkxRGpZb3V4WXhpelY5VQ==,16657,1.0
aWdXOVdTUC1sbEFST1dFWGxHaHpFOVZ4V20tWlkxRGpZb3V4WXhpelY5VQ==,35890,1.0
aWdXOVdTUC1sbEFST1dFWGxHaHpFOVZ4V20tWlkxRGpZb3V4WXhpelY5VQ==,22656,1.0
aWdXOVdTUC1sbEFST1dFWGxHaHpFOVZ4V20tWlkxRGpZb3V4WXhpelY5VQ==,39056,1.0
aWdXOVdTUC1sbEFST1dFWGxHaHpFOVZ4V20tWlkxRGpZb3V4WXhpelY5VQ==,2355,1.0
aWdXOVdTUC1sbEFST1dFWGxHaHpFOVZ4V20tWlkxRGpZb3V4WXhpelY5VQ==,13010,1.0
aWdXOVdTUC1sbEFST1dFWGxHaHpFOVZ4V20tWlkxRGpZb3V4WXhpelY5VQ==,1332,2.0
aWdXOVdTUC1sbEFST1dFWGxHaHpFOVZ4V20tWlkxRGpZb3V4WXhpelY5VQ==,18225,2.0
aWdXOVdTUC1sbEFST1dFWGxHaHpFOVZ4V20tWlkxRGpZb3V4WXhpelY5VQ==,11664,1.0
aWdXOVdTUC1sbEFST1dFWGxHaHpFOVZ4V20tWlkxRGpZb3V4WXhpelY5VQ==,10155,2.0
aWdXOVdTUC1sbEFST1dFWGxHaHpFOVZ4V20tWlkxRGpZb3V4WXhpelY5VQ==,3159,1.0
aWdXOVdTUC1sbEFST1dFWGxHaHpFOVZ4V20tWlkxRGpZb3V4WXhpelY5VQ==,39288,1.0
aWdXOVdTUC1sbEFST1dFWGxHaHpFOVZ4V20tWlkxRGpZb3V4WXhpelY5VQ==,22291,1.0
aWdXOVdTUC1sbEFST1dFWGxHaHpFOVZ4V20tWlkxRGpZb3V4WXhpelY5VQ==,13410,1.0
aWdXOVdTUC1sbEFST1dFWGxHaHpFOVZ4V20tWlkxRGpZb3V4WXhpelY5VQ==,4299,1.0
aWdXOVdTUC1sbEFST1dFWGxHaHpFOVZ4V20tWlkxRGpZb3V4WXhpelY5VQ==,8953,1.0
aWdXOVdTUC1sbEFST1dFWGxHaHpFOVZ4V20tWlkxRGpZb3V4WXhpelY5VQ==,15142,1.0
aWdXOVdTUC1sbEFST1dFWGxHaHpFOVZ4V20tWlkxRGpZb3V4WXhpelY5VQ==,15161,1.0
aWdXOVdTUC1sbEFST1dFWGxHaHpFOVZ4V20tWlkxRGpZb3V4WXhpelY5VQ==,15159,1.0
aWdXOVdTUC1sbEFST1dFWGxHaHpFOVZ4V20tWlkxRGpZb3V4WXhpelY5VQ==,13259,1.0
aWdXOVdTUC1sbEFST1dFWGxHaHpFOVZ4V20tWlkxRGpZb3V4WXhpelY5VQ==,16870,1.0
aWdXOVdTUC1sbEFST1dFWGxHaHpFOVZ4V20tWlkxRGpZb3V4WXhpelY5VQ==,38703,1.0
aWdXOVdTUC1sbEFST1dFWGxHaHpFOVZ4V20tWlkxRGpZb3V4WXhpelY5VQ==,16675,1.0
aWdXOVdTUC1sbEFST1dFWGxHaHpFOVZ4V20tWlkxRGpZb3V4WXhpelY5VQ==,17699,1.0
aWdXOVdTUC1sbEFST1dFWGxHaHpFOVZ4V20tWlkxRGpZb3V4WXhpelY5VQ==,17564,1.0
aWdXOVdTUC1sbEFST1dFWGxHaHpFOVZ4V20tWlkxRGpZb3V4WXhpelY5VQ==,1579,1.0
azdjdzFTTkRtZnVWbVFkZmFMVG5icnpqMzk0QW9YVVJQXzd6MERFRG1ISQ==,8641,1.0
M0NYcml2ZlJPTWdCLWVCM1FfVGNYeS1PQ01PN204WGNNWWYyQ2JsQWFJdw==,6614,1.0
TUdXVjdkMDBMWDFtM0gwa1ZGanFraUZfVDR0a3pNMkFJNkhldlM5NXUyZw==,37885,2.0
TUdXVjdkMDBMWDFtM0gwa1ZGanFraUZfVDR0a3pNMkFJNkhldlM5NXUyZw==,965,2.0
TUdXVjdkMDBMWDFtM0gwa1ZGanFraUZfVDR0a3pNMkFJNkhldlM5NXUyZw==,2786,2.0
TUdXVjdkMDBMWDFtM0gwa1ZGanFraUZfVDR0a3pNMkFJNkhldlM5NXUyZw==,16832,2.0
TUdXVjdkMDBMWDFtM0gwa1ZGanFraUZfVDR0a3pNMkFJNkhldlM5NXUyZw==,37585,1.0
TUdXVjdkMDBMWDFtM0gwa1ZGanFraUZfVDR0a3pNMkFJNkhldlM5NXUyZw==,37329,1.0
TUdXVjdkMDBMWDFtM0gwa1ZGanFraUZfVDR0a3pNMkFJNkhldlM5NXUyZw==,2843,1.0
OXo4bUtXYXFXZ1h3dkFZa2V2dXBpSmNYOTRaY0pVNFg3NEQ1ZVAtdERRbw==,22520,4.0
OXo4bUtXYXFXZ1h3dkFZa2V2dXBpSmNYOTRaY0pVNFg3NEQ1ZVAtdERRbw==,14788,2.0
OXo4bUtXYXFXZ1h3dkFZa2V2dXBpSmNYOTRaY0pVNFg3NEQ1ZVAtdERRbw==,27932,4.0
OXo4bUtXYXFXZ1h3dkFZa2V2dXBpSmNYOTRaY0pVNFg3NEQ1ZVAtdERRbw==,20498,2.0
OXo4bUtXYXFXZ1h3dkFZa2V2dXBpSmNYOTRaY0pVNFg3NEQ1ZVAtdERRbw==,20471,2.0
OTFZa0dfTm5pa2pIRVJiTTQ4THNBT3JCVTl4eHp0SFdBT0t2MThVUVFRQQ==,6550,2.0
OTFZa0dfTm5pa2pIRVJiTTQ4THNBT3JCVTl4eHp0SFdBT0t2MThVUVFRQQ==,16926,1.0
OTFZa0dfTm5pa2pIRVJiTTQ4THNBT3JCVTl4eHp0SFdBT0t2MThVUVFRQQ==,10622,1.0
OTFZa0dfTm5pa2pIRVJiTTQ4THNBT3JCVTl4eHp0SFdBT0t2MThVUVFRQQ==,1386,5.0
OTFZa0dfTm5pa2pIRVJiTTQ4THNBT3JCVTl4eHp0SFdBT0t2MThVUVFRQQ==,1388,4.0
OTFZa0dfTm5pa2pIRVJiTTQ4THNBT3JCVTl4eHp0SFdBT0t2MThVUVFRQQ==,37252,1.0
OTFZa0dfTm5pa2pIRVJiTTQ4THNBT3JCVTl4eHp0SFdBT0t2MThVUVFRQQ==,316,1.0
OTFZa0dfTm5pa2pIRVJiTTQ4THNBT3JCVTl4eHp0SFdBT0t2MThVUVFRQQ==,16870,1.0
OTFZa0dfTm5pa2pIRVJiTTQ4THNBT3JCVTl4eHp0SFdBT0t2MThVUVFRQQ==,9798,2.0
OTFZa0dfTm5pa2pIRVJiTTQ4THNBT3JCVTl4eHp0SFdBT0t2MThVUVFRQQ==,2816,1.0
OTFZa0dfTm5pa2pIRVJiTTQ4THNBT3JCVTl4eHp0SFdBT0t2MThVUVFRQQ==,9516,1.0
OTFZa0dfTm5pa2pIRVJiTTQ4THNBT3JCVTl4eHp0SFdBT0t2MThVUVFRQQ==,1387,1.0
eVF5NUJTem9pWXNjelV5eGhjeGVoVHUwbUhrUXVZVG1QVndYc2pHcF9ZMA==,6614,1.0
eVF5NUJTem9pWXNjelV5eGhjeGVoVHUwbUhrUXVZVG1QVndYc2pHcF9ZMA==,37252,1.0
WkM2OS1NNTJoenNVSURxQVYtYWVtYnVaaS0zTEdxTFpuOUtLZFBhYlpZcw==,35095,1.0
WkM2OS1NNTJoenNVSURxQVYtYWVtYnVaaS0zTEdxTFpuOUtLZFBhYlpZcw==,773,1.0
WkM2OS1NNTJoenNVSURxQVYtYWVtYnVaaS0zTEdxTFpuOUtLZFBhYlpZcw==,37854,1.0
WkM2OS1NNTJoenNVSURxQVYtYWVtYnVaaS0zTEdxTFpuOUtLZFBhYlpZcw==,13897,1.0
WkM2OS1NNTJoenNVSURxQVYtYWVtYnVaaS0zTEdxTFpuOUtLZFBhYlpZcw==,16815,1.0
WkM2OS1NNTJoenNVSURxQVYtYWVtYnVaaS0zTEdxTFpuOUtLZFBhYlpZcw==,16674,1.0
Mk56eHFOVGpIenhVSWdBdkFuREV1VW9ZbWNWZlZIWDlVSjVFTHRaVW9nbw==,600,2.0
bjVDTGFrVUMxQ1ZtakNsal9lWWJyQnVzNzRCbWt0QVpaYjJyZDJLM0RhUQ==,11133,2.0
bjVDTGFrVUMxQ1ZtakNsal9lWWJyQnVzNzRCbWt0QVpaYjJyZDJLM0RhUQ==,17727,3.0
bjVDTGFrVUMxQ1ZtakNsal9lWWJyQnVzNzRCbWt0QVpaYjJyZDJLM0RhUQ==,4469,1.0
bjVDTGFrVUMxQ1ZtakNsal9lWWJyQnVzNzRCbWt0QVpaYjJyZDJLM0RhUQ==,4314,1.0
MmcyRHdCVl9FLWtUWnhQUEd2ODFfbG9FS3hYTVZWMms3ZlQ5alJyWWNfSQ==,4102,2.0
MmcyRHdCVl9FLWtUWnhQUEd2ODFfbG9FS3hYTVZWMms3ZlQ5alJyWWNfSQ==,3681,2.0
emtHYzNib25BS2hSRXpidzVOWFpwYXFJMkg0aUhJRThkUDQybjJPdU9hcw==,22638,2.0
emtHYzNib25BS2hSRXpidzVOWFpwYXFJMkg0aUhJRThkUDQybjJPdU9hcw==,6129,2.0
emtHYzNib25BS2hSRXpidzVOWFpwYXFJMkg0aUhJRThkUDQybjJPdU9hcw==,17803,1.0
emtHYzNib25BS2hSRXpidzVOWFpwYXFJMkg0aUhJRThkUDQybjJPdU9hcw==,37387,1.0
emtHYzNib25BS2hSRXpidzVOWFpwYXFJMkg0aUhJRThkUDQybjJPdU9hcw==,18291,1.0
emtHYzNib25BS2hSRXpidzVOWFpwYXFJMkg0aUhJRThkUDQybjJPdU9hcw==,18033,1.0
emtHYzNib25BS2hSRXpidzVOWFpwYXFJMkg0aUhJRThkUDQybjJPdU9hcw==,4826,1.0
emtHYzNib25BS2hSRXpidzVOWFpwYXFJMkg0aUhJRThkUDQybjJPdU9hcw==,34143,1.0
emtHYzNib25BS2hSRXpidzVOWFpwYXFJMkg0aUhJRThkUDQybjJPdU9hcw==,17345,2.0
emtHYzNib25BS2hSRXpidzVOWFpwYXFJMkg0aUhJRThkUDQybjJPdU9hcw==,9443,1.0
emtHYzNib25BS2hSRXpidzVOWFpwYXFJMkg0aUhJRThkUDQybjJPdU9hcw==,37817,1.0
dUVhSmVXcm1iRFM1bnlQWU1vUGtIUXVHUldzc05yNWRqRGVadXBJdDVyTQ==,37252,1.0
dUVhSmVXcm1iRFM1bnlQWU1vUGtIUXVHUldzc05yNWRqRGVadXBJdDVyTQ==,28555,1.0
WnIwdGpTY3R3Vmd3R0xjNjBCbkhDNnVqbENHbDVCYWdjY0FfcmVaZENYVQ==,32047,4.0
WnIwdGpTY3R3Vmd3R0xjNjBCbkhDNnVqbENHbDVCYWdjY0FfcmVaZENYVQ==,3540,2.0
WnIwdGpTY3R3Vmd3R0xjNjBCbkhDNnVqbENHbDVCYWdjY0FfcmVaZENYVQ==,38657,2.0
WG8tc3FUZkJUS0x2cDRrRThaaUJZSmw2MVd6ajJWNUp0cVV3a19IdUZGTQ==,18312,2.0
a3ZMcWo5Z2djYWpaYndseTdQX1VjUW1FQUR5Z0IxVzhPdUsxbVBMcmdubw==,17304,2.0
a3ZMcWo5Z2djYWpaYndseTdQX1VjUW1FQUR5Z0IxVzhPdUsxbVBMcmdubw==,11521,2.0
THZKQUdvdHhiTHNEUFNkWVBBcnhrcUswZEVTRnJkbHBGa0tKYnJ5cnU3MA==,3487,1.0
THZKQUdvdHhiTHNEUFNkWVBBcnhrcUswZEVTRnJkbHBGa0tKYnJ5cnU3MA==,6614,1.0
THZKQUdvdHhiTHNEUFNkWVBBcnhrcUswZEVTRnJkbHBGa0tKYnJ5cnU3MA==,16870,2.0
THZKQUdvdHhiTHNEUFNkWVBBcnhrcUswZEVTRnJkbHBGa0tKYnJ5cnU3MA==,37465,2.0
YThTeFZhY2JZOXc1cHNjOVQ1eDM4WmI1bTVwUjhvTWRSWFJpNkRESl9mTQ==,2672,1.0
YThTeFZhY2JZOXc1cHNjOVQ1eDM4WmI1bTVwUjhvTWRSWFJpNkRESl9mTQ==,63,2.0
YThTeFZhY2JZOXc1cHNjOVQ1eDM4WmI1bTVwUjhvTWRSWFJpNkRESl9mTQ==,37897,1.0
ampDSVh2c1c0WWFZQ2NOT3dqRk1TUXk3b0JPeFJaUER5bzVraDFVNlRtWQ==,873,2.0
ampDSVh2c1c0WWFZQ2NOT3dqRk1TUXk3b0JPeFJaUER5bzVraDFVNlRtWQ==,941,2.0
ampDSVh2c1c0WWFZQ2NOT3dqRk1TUXk3b0JPeFJaUER5bzVraDFVNlRtWQ==,37475,2.0
Rk1KUHlMNkVJYjV0QTA0YVpicXhWajFFNi1sVmRXYTZSUmhRVXJsaTgwWQ==,2816,1.0
Rk1KUHlMNkVJYjV0QTA0YVpicXhWajFFNi1sVmRXYTZSUmhRVXJsaTgwWQ==,3246,2.0
NUt2bkl2RUdacXBrcEliQVJwWkJmWUItNC1JN0NWNmNIQklyM2k4c3RtUQ==,17255,2.0
NUt2bkl2RUdacXBrcEliQVJwWkJmWUItNC1JN0NWNmNIQklyM2k4c3RtUQ==,20498,2.0
NUt2bkl2RUdacXBrcEliQVJwWkJmWUItNC1JN0NWNmNIQklyM2k4c3RtUQ==,23887,2.0
NUt2bkl2RUdacXBrcEliQVJwWkJmWUItNC1JN0NWNmNIQklyM2k4c3RtUQ==,22624,2.0
ZE9KOC1za2JSOTlQd2hSNk4xQXZ0eXBCTm1oOWRxTWRCU1hRejJUUlM5cw==,33872,2.0
ZE9KOC1za2JSOTlQd2hSNk4xQXZ0eXBCTm1oOWRxTWRCU1hRejJUUlM5cw==,24889,1.0
ZE9KOC1za2JSOTlQd2hSNk4xQXZ0eXBCTm1oOWRxTWRCU1hRejJUUlM5cw==,27433,1.0
NGU2MUQ5ZVFTWk5LZjBwMGdTYlVja3J1UHRFanRRYVhUM05FMWRFSHJLVQ==,21716,4.0
NGU2MUQ5ZVFTWk5LZjBwMGdTYlVja3J1UHRFanRRYVhUM05FMWRFSHJLVQ==,21962,3.0
bVVCSjJiU3BNcUZzeGJCZGp5OW9WRWJyTVdUZEg0MUdJM0xlNTd0ZUkzcw==,30436,4.0
bVVCSjJiU3BNcUZzeGJCZGp5OW9WRWJyTVdUZEg0MUdJM0xlNTd0ZUkzcw==,16476,1.0
QW90SzU2bU1BenFRQ2ViNk9uT0E3LTFQNlVFcEd6Um9lUVNfeGoxTno3UQ==,36137,1.0
aGdENE5mSkg3NGFKYjFxLXBwQ2p5aU5CajMzazVXZEtXN0dsVllWVmlPZw==,8912,2.0
aGdENE5mSkg3NGFKYjFxLXBwQ2p5aU5CajMzazVXZEtXN0dsVllWVmlPZw==,524,1.0
aGdENE5mSkg3NGFKYjFxLXBwQ2p5aU5CajMzazVXZEtXN0dsVllWVmlPZw==,12389,1.0
aGdENE5mSkg3NGFKYjFxLXBwQ2p5aU5CajMzazVXZEtXN0dsVllWVmlPZw==,7722,1.0
aGdENE5mSkg3NGFKYjFxLXBwQ2p5aU5CajMzazVXZEtXN0dsVllWVmlPZw==,26238,1.0
aGdENE5mSkg3NGFKYjFxLXBwQ2p5aU5CajMzazVXZEtXN0dsVllWVmlPZw==,16870,1.0
aGdENE5mSkg3NGFKYjFxLXBwQ2p5aU5CajMzazVXZEtXN0dsVllWVmlPZw==,21812,1.0
aGdENE5mSkg3NGFKYjFxLXBwQ2p5aU5CajMzazVXZEtXN0dsVllWVmlPZw==,4559,1.0
aGdENE5mSkg3NGFKYjFxLXBwQ2p5aU5CajMzazVXZEtXN0dsVllWVmlPZw==,4585,1.0
aGdENE5mSkg3NGFKYjFxLXBwQ2p5aU5CajMzazVXZEtXN0dsVllWVmlPZw==,4269,1.0
aGdENE5mSkg3NGFKYjFxLXBwQ2p5aU5CajMzazVXZEtXN0dsVllWVmlPZw==,8641,1.0
aGdENE5mSkg3NGFKYjFxLXBwQ2p5aU5CajMzazVXZEtXN0dsVllWVmlPZw==,30670,1.0
Zy1JTDRKbnVMUjZYNWtnRlViU1duMEN3SllIVUhKaExvd3A0X00zWFh0RQ==,10416,4.0
YXAwUEJJazhpWmEyUTBtVVlLWlZuNWJEbl9mNVIwT2RrdXpqN0pXRnVUQQ==,37164,2.0
YXAwUEJJazhpWmEyUTBtVVlLWlZuNWJEbl9mNVIwT2RrdXpqN0pXRnVUQQ==,1621,2.0
YXAwUEJJazhpWmEyUTBtVVlLWlZuNWJEbl9mNVIwT2RrdXpqN0pXRnVUQQ==,38498,2.0
YXAwUEJJazhpWmEyUTBtVVlLWlZuNWJEbl9mNVIwT2RrdXpqN0pXRnVUQQ==,37561,2.0
THdFWk1fOXdGd2tvalJFRGd1MmlNbmZVd3ZvSWE5YWY4dWNMRUdJcVhnYw==,20471,2.0
THdFWk1fOXdGd2tvalJFRGd1MmlNbmZVd3ZvSWE5YWY4dWNMRUdJcVhnYw==,11538,2.0
THdFWk1fOXdGd2tvalJFRGd1MmlNbmZVd3ZvSWE5YWY4dWNMRUdJcVhnYw==,6114,2.0
clpzeG1wR0k4MFVTOHN5TU1xZHQzQ1JfWGowZDNzX1YzcnotQVFWTEZhNA==,38407,2.0
clpzeG1wR0k4MFVTOHN5TU1xZHQzQ1JfWGowZDNzX1YzcnotQVFWTEZhNA==,1207,2.0
N1puZ19wYUJjSjNBMGxnMHJfMTktcElhT3ZMRHFUYlNUaFNpVzFaYkRXYw==,28604,2.0
N1puZ19wYUJjSjNBMGxnMHJfMTktcElhT3ZMRHFUYlNUaFNpVzFaYkRXYw==,4095,1.0
NlhtRVU3MHhrblpSS2JBZVpzLWxwQ01xbjRHaHFLdlhJWXB1T2gzT3NEbw==,1750,1.0
NlhtRVU3MHhrblpSS2JBZVpzLWxwQ01xbjRHaHFLdlhJWXB1T2gzT3NEbw==,16999,1.0
NlhtRVU3MHhrblpSS2JBZVpzLWxwQ01xbjRHaHFLdlhJWXB1T2gzT3NEbw==,35095,1.0
QUxzczNhT2lPSDNucldQSThGU2RVTWhDUU1Nb3lFaGxKUW9qMllSd1Vzaw==,9035,4.0
QUxzczNhT2lPSDNucldQSThGU2RVTWhDUU1Nb3lFaGxKUW9qMllSd1Vzaw==,8517,2.0
QUxzczNhT2lPSDNucldQSThGU2RVTWhDUU1Nb3lFaGxKUW9qMllSd1Vzaw==,6830,2.0
QUxzczNhT2lPSDNucldQSThGU2RVTWhDUU1Nb3lFaGxKUW9qMllSd1Vzaw==,28604,6.0
QUxzczNhT2lPSDNucldQSThGU2RVTWhDUU1Nb3lFaGxKUW9qMllSd1Vzaw==,22738,2.0
QUxzczNhT2lPSDNucldQSThGU2RVTWhDUU1Nb3lFaGxKUW9qMllSd1Vzaw==,11356,2.0
QUxzczNhT2lPSDNucldQSThGU2RVTWhDUU1Nb3lFaGxKUW9qMllSd1Vzaw==,20496,2.0
QUxzczNhT2lPSDNucldQSThGU2RVTWhDUU1Nb3lFaGxKUW9qMllSd1Vzaw==,7169,2.0
QUxzczNhT2lPSDNucldQSThGU2RVTWhDUU1Nb3lFaGxKUW9qMllSd1Vzaw==,311,2.0
QUxzczNhT2lPSDNucldQSThGU2RVTWhDUU1Nb3lFaGxKUW9qMllSd1Vzaw==,1397,2.0
QUxzczNhT2lPSDNucldQSThGU2RVTWhDUU1Nb3lFaGxKUW9qMllSd1Vzaw==,549,2.0
QUxzczNhT2lPSDNucldQSThGU2RVTWhDUU1Nb3lFaGxKUW9qMllSd1Vzaw==,4094,2.0
QUxzczNhT2lPSDNucldQSThGU2RVTWhDUU1Nb3lFaGxKUW9qMllSd1Vzaw==,5905,2.0
QUxzczNhT2lPSDNucldQSThGU2RVTWhDUU1Nb3lFaGxKUW9qMllSd1Vzaw==,6056,2.0
NGJieG5ad25ONXpsTzN5RTJER1RHd1VIcDFQQ2dSV183QWlQaldCclVUdw==,998,2.0
NGJieG5ad25ONXpsTzN5RTJER1RHd1VIcDFQQ2dSV183QWlQaldCclVUdw==,911,4.0
NGJieG5ad25ONXpsTzN5RTJER1RHd1VIcDFQQ2dSV183QWlQaldCclVUdw==,8797,2.0
NGJieG5ad25ONXpsTzN5RTJER1RHd1VIcDFQQ2dSV183QWlQaldCclVUdw==,38546,2.0
NGJieG5ad25ONXpsTzN5RTJER1RHd1VIcDFQQ2dSV183QWlQaldCclVUdw==,1590,2.0
NGJieG5ad25ONXpsTzN5RTJER1RHd1VIcDFQQ2dSV183QWlQaldCclVUdw==,4861,3.0
NGJieG5ad25ONXpsTzN5RTJER1RHd1VIcDFQQ2dSV183QWlQaldCclVUdw==,17909,2.0
NGJieG5ad25ONXpsTzN5RTJER1RHd1VIcDFQQ2dSV183QWlQaldCclVUdw==,17646,2.0
VHFVdS1sbldENHZIUnUtSmZvM1ItZ2IwNDYyY044YjhMd3ExNW9SYjA2QQ==,30436,2.0
eklRY0ttQWR2ZEhQMm0wXzJQZDdVMGdXVWp2WGhvcjVHdW5DSG1hUDU4VQ==,13251,1.0
WjR2NGFrNEVTcG5KLVdJazF3MXZZTmZLN2h5eDZkTENDM3AwS3QxdDNTaw==,2928,1.0
WjR2NGFrNEVTcG5KLVdJazF3MXZZTmZLN2h5eDZkTENDM3AwS3QxdDNTaw==,2816,1.0
WjR2NGFrNEVTcG5KLVdJazF3MXZZTmZLN2h5eDZkTENDM3AwS3QxdDNTaw==,12357,1.0
WjR2NGFrNEVTcG5KLVdJazF3MXZZTmZLN2h5eDZkTENDM3AwS3QxdDNTaw==,11684,2.0
WjR2NGFrNEVTcG5KLVdJazF3MXZZTmZLN2h5eDZkTENDM3AwS3QxdDNTaw==,316,1.0
WjR2NGFrNEVTcG5KLVdJazF3MXZZTmZLN2h5eDZkTENDM3AwS3QxdDNTaw==,6614,1.0
WjR2NGFrNEVTcG5KLVdJazF3MXZZTmZLN2h5eDZkTENDM3AwS3QxdDNTaw==,3246,1.0
WjR2NGFrNEVTcG5KLVdJazF3MXZZTmZLN2h5eDZkTENDM3AwS3QxdDNTaw==,2927,1.0
WjR2NGFrNEVTcG5KLVdJazF3MXZZTmZLN2h5eDZkTENDM3AwS3QxdDNTaw==,37465,1.0
WjR2NGFrNEVTcG5KLVdJazF3MXZZTmZLN2h5eDZkTENDM3AwS3QxdDNTaw==,6830,1.0
WjR2NGFrNEVTcG5KLVdJazF3MXZZTmZLN2h5eDZkTENDM3AwS3QxdDNTaw==,560,2.0
WjR2NGFrNEVTcG5KLVdJazF3MXZZTmZLN2h5eDZkTENDM3AwS3QxdDNTaw==,12842,1.0
MHNqS1JOWkgyc05SbzhFQ3lqOENwa2NROWQwUW82aXZWT2ZfVF9xZG5UVQ==,37252,1.0
M0ZqeFNzTW9JcUM4c3l5eGl2M2NCcERQb3RHNE1vWFg0SnJKYjlBTjlLZw==,6241,1.0
